SUBNO,SEX,AGEGRP,RACEGRP,WEIGHTKG,STATURE,HEADCIRC,BITCOR,BITFRONT,BITSUBN,BITCHIN,NECKCIRC,HEADBR,HEADLTH,MINFRBR,MAXFRBR,BIZYGOBR,BIGONLBR,NROOTBR,NOSEBR,LIPLTH,SUBNASAL,MENSELL,NOSEPRO,INTPUPBR,
"3,849",1,3,3,80.8,"1,664",590,370,315,307,348,425,164,195,110,120,155,141,18,40,57,55,125,21,67.0,
"3,850",2,1,3,51.8,"1,615",549,335,275,280,305,315,143,182,102,110,136,107,14,27,43,53,110,19,62.0,
"3,851",1,1,3,90.7,"1,613",567,378,318,311,342,423,163,190,111,121,158,147,16,35,43,55,130,19,68.0,
"3,852",1,1,3,102.7,"1,683",585,355,300,307,350,435,157,194,113,125,163,146,19,35,48,45,122,16,66.0,
"3,853",1,1,3,120.8,"1,773",580,357,320,323,364,425,164,203,118,125,158,150,18,40,50,51,132,22,69.5,
"3,854",1,3,3,100.5,"1,710",571,360,305,310,355,450,157,182,99,111,156,146,18,40,51,50,118,20,65.0,
"3,855",1,1,3,77.8,"1,698",565,345,305,290,322,377,161,184,103,118,155,130,16,42,45,48,121,18,71.5,
"3,856",1,2,3,85.9,"1,660",540,335,285,284,317,390,142,183,105,114,136,130,19,34,49,49,123,18,63.5,
"3,857",2,3,4,54.6,"1,500",535,330,290,270,280,320,149,173,105,108,138,104,17,33,43,45,103,16,60.0,
"3,858",2,2,4,72.1,"1,642",576,355,285,275,290,320,161,180,101,110,147,115,15,35,41,48,116,19,62.5,
"3,859",2,3,4,53.2,"1,615",574,345,290,280,310,333,153,192,103,111,140,111,15,34,47,43,102,19,66.0,
"3,860",1,1,4,75.3,"1,757",575,365,315,295,325,350,165,181,105,115,155,111,16,42,47,53,119,18,62.5,
"3,861",1,3,4,70.8,"1,716",557,345,300,295,330,380,155,187,100,115,150,124,14,37,47,48,115,22,67.5,
"3,862",2,1,4,56.5,"1,665",579,315,295,295,340,315,152,188,104,111,144,119,13,34,46,45,105,16,65.0,
"3,863",2,3,4,45.5,"1,513",525,320,265,275,305,270,145,171,97,106,133,107,15,34,43,42,97,13,56.0,
"3,864",2,3,4,52.3,"1,651",540,350,280,265,295,300,156,172,99,103,141,112,14,32,45,47,112,20,58.5,
"3,865",2,1,4,65.5,"1,640",555,355,295,285,315,311,160,175,102,110,143,102,15,33,44,44,101,16,62.0,
"3,866",1,2,4,61.4,"1,675",587,365,305,300,322,365,157,197,110,114,147,120,17,37,50,50,114,18,68.0,
"3,867",2,2,4,61.5,"1,659",552,340,285,280,280,310,150,180,100,106,138,106,14,31,46,50,111,19,61.5,
"3,868",2,2,4,59.7,"1,632",570,355,280,285,310,300,151,181,98,104,138,105,15,35,45,50,113,20,57.5,
"3,869",2,2,4,48.1,"1,532",540,335,275,276,305,291,150,176,100,105,136,106,14,33,48,40,106,18,61.0,
"3,870",2,3,4,61.1,"1,593",535,345,285,280,305,345,150,175,90,97,136,107,12,34,52,48,111,17,57.0,
"3,871",2,3,4,48.8,"1,540",538,330,280,290,310,296,148,177,101,108,140,115,15,36,49,47,103,19,62.5,
"3,872",2,1,4,55.4,"1,697",570,360,290,270,290,310,144,185,100,103,135,103,17,33,40,46,114,19,62.0,
"3,873",2,1,4,52.8,"1,553",540,330,280,270,295,300,142,181,98,103,133,103,16,31,42,42,105,15,59.0,
"3,874",1,2,4,56.9,"1,672",567,345,292,287,325,350,164,191,106,114,143,115,19,36,49,49,118,19,63.5,
"3,875",2,2,4,78.0,"1,752",576,370,285,286,325,333,157,188,100,108,142,113,15,38,50,48,114,19,60.5,
"3,876",2,3,4,70.1,"1,680",571,340,275,285,320,340,154,188,102,110,135,116,19,38,48,43,115,19,66.0,
"3,877",2,3,4,53.0,"1,550",545,330,270,265,315,370,159,168,107,116,138,121,16,31,47,56,113,16,57.5,
"3,878",1,3,4,62.0,"1,691",558,333,320,273,306,370,155,184,103,108,139,127,17,37,46,53,117,19,65.5,
"3,879",1,2,4,78.5,"1,752",579,355,305,303,340,392,161,187,103,108,147,125,16,40,50,51,120,19,60.5,
"3,880",1,1,4,78.3,"1,660",571,362,310,285,305,380,159,186,112,119,154,116,17,36,40,45,114,20,69.0,
"3,881",2,1,4,56.5,"1,679",585,350,305,290,320,310,162,184,113,120,155,115,16,32,45,48,114,17,65.5,
"3,882",1,3,4,55.3,"1,672",578,350,300,299,330,355,156,193,110,118,147,124,19,44,47,51,119,17,68.0,
"3,883",2,2,4,77.6,"1,652",610,340,300,305,335,350,162,184,98,113,156,127,16,39,44,52,124,18,65.0,
"3,884",2,2,4,51.8,"1,640",555,325,280,280,306,305,151,181,98,107,135,107,13,34,47,44,110,19,58.5,
"3,885",2,2,4,94.2,"1,641",576,365,300,280,310,346,161,176,114,118,151,127,14,41,50,47,118,17,68.0,
"3,886",2,2,4,63.2,"1,568",558,360,295,284,305,335,154,176,107,114,142,112,16,39,44,46,112,20,65.0,
"3,887",2,3,4,53.6,"1,498",537,335,285,275,305,311,151,175,97,104,140,111,16,31,47,45,110,17,62.0,
"3,888",1,3,4,70.8,"1,647",570,335,311,314,336,400,154,186,103,116,152,123,17,37,52,48,118,21,65.0,
"3,889",2,1,4,52.8,"1,617",543,345,280,260,290,310,155,172,90,105,135,103,17,32,42,53,118,18,61.0,
"3,890",2,1,4,51.7,"1,604",543,330,285,286,325,310,156,174,102,111,144,115,16,33,44,46,107,20,63.5,
"3,891",2,1,4,43.3,"1,538",530,345,280,265,290,284,145,177,90,97,133,106,16,34,42,42,112,16,57.0,
"3,892",2,2,4,56.7,"1,620",549,355,290,270,295,320,154,177,104,108,139,109,17,30,45,44,98,19,58.5,
"3,893",2,2,4,62.4,"1,583",555,360,286,280,305,325,145,181,101,110,141,102,18,34,42,40,106,16,59.5,
"3,894",1,3,4,58.3,"1,697",570,370,296,265,295,355,164,190,105,110,149,101,15,33,44,53,121,22,64.0,
"3,895",2,3,4,60.5,"1,520",545,310,285,292,315,355,149,181,105,120,146,118,18,37,49,45,101,16,68.0,
"3,896",2,2,4,49.5,"1,668",526,335,263,258,286,280,144,171,86,96,128,104,15,29,45,40,103,16,58.5,
"3,897",2,3,4,74.7,"1,665",538,335,280,277,305,340,149,174,96,106,141,118,16,36,40,43,107,16,64.0,
"3,898",1,2,4,59.5,"1,775",555,345,290,276,325,335,152,189,105,114,138,107,20,36,49,50,119,16,67.5,
"3,899",2,3,4,70.4,"1,658",575,346,285,275,305,344,151,193,98,103,131,115,17,33,49,49,117,20,61.0,
"3,900",1,3,4,72.9,"1,596",582,365,320,300,325,390,158,195,96,112,150,124,19,39,48,44,111,20,67.0,
"3,901",2,2,4,68.0,"1,622",593,360,310,295,315,320,154,192,106,119,146,113,15,37,50,43,110,16,65.5,
"3,902",2,3,4,64.7,"1,644",546,355,305,303,325,327,156,176,103,112,148,123,16,38,45,47,114,19,61.5,
"3,903",2,3,4,57.2,"1,579",580,360,282,276,305,321,155,184,103,108,141,116,15,33,49,47,109,18,65.5,
"3,904",2,2,4,54.0,"1,665",540,330,272,260,305,306,146,181,91,101,128,97,15,32,40,50,117,18,55.5,
"3,905",2,2,4,60.7,"1,579",546,327,265,267,301,333,156,171,97,108,140,120,16,30,49,47,112,19,62.0,
"3,906",2,2,4,81.3,"1,582",564,335,300,292,327,365,146,185,101,110,144,131,17,37,47,42,110,19,62.5,
"3,907",1,3,4,59.6,"1,650",551,341,295,285,303,355,154,180,96,107,146,117,15,34,49,54,113,18,58.0,
"3,908",2,1,4,46.1,"1,558",511,335,280,270,290,275,147,171,98,107,138,103,18,34,43,37,99,17,62.0,
"3,909",2,2,4,43.9,"1,550",545,330,280,281,290,290,141,182,95,104,130,101,16,33,44,44,109,19,59.0,
"3,910",2,2,4,58.2,"1,660",540,333,275,280,310,340,149,179,103,108,130,108,16,35,45,44,110,16,62.0,
"3,911",1,2,4,92.4,"1,805",591,360,325,315,355,425,156,195,110,119,152,133,17,41,54,49,126,18,70.5,
"3,912",1,3,4,66.2,"1,665",552,330,280,265,295,356,154,179,100,110,139,112,15,35,48,55,121,19,64.0,
"3,913",2,1,4,50.1,"1,558",525,350,270,260,285,305,145,168,94,100,133,104,18,29,40,36,95,17,56.5,
"3,914",2,1,4,54.1,"1,600",546,315,270,271,285,300,143,183,97,107,132,96,17,33,46,39,104,19,56.5,
"3,915",2,1,4,62.7,"1,670",540,345,280,275,296,322,160,168,100,103,145,113,16,33,43,47,110,17,58.5,
"3,916",2,1,4,43.8,"1,650",572,325,270,265,291,280,142,185,90,100,130,100,15,35,42,46,115,20,56.5,
"3,917",2,3,4,60.2,"1,470",552,325,290,285,300,350,142,181,91,102,133,116,14,33,46,45,115,13,64.0,
"3,918",2,2,4,60.4,"1,645",540,331,285,275,310,305,147,177,91,99,134,106,17,35,47,42,103,17,58.0,
"3,919",2,2,4,52.0,"1,583",560,325,265,266,283,295,150,180,101,105,132,110,17,30,42,41,106,16,63.0,
"3,920",2,3,4,65.1,"1,610",570,360,285,275,305,333,155,185,99,109,141,114,16,37,45,49,117,20,63.0,
"3,921",2,2,3,63.0,"1,650",556,330,275,270,310,330,145,184,105,113,140,115,17,31,45,43,100,18,63.5,
"3,922",1,2,4,96.9,"1,792",582,360,305,315,350,400,165,188,103,110,152,130,15,38,49,44,118,20,65.0,
"3,923",2,2,4,58.9,"1,630",550,330,295,290,310,320,150,182,102,110,142,113,16,29,46,43,111,17,62.5,
"3,924",2,3,4,62.7,"1,553",556,340,290,292,310,355,152,182,96,105,141,123,19,34,42,48,106,18,63.0,
"3,925",2,2,4,67.8,"1,555",560,340,300,295,320,340,154,177,99,110,144,124,16,42,50,41,104,17,60.0,
"3,926",1,1,4,63.0,"1,635",543,350,295,285,320,355,148,180,103,108,138,110,16,37,45,44,113,17,61.0,
"3,927",2,3,4,64.1,"1,580",570,360,290,285,315,311,157,186,100,110,140,117,17,34,43,49,110,18,61.5,
"3,928",2,1,4,56.5,"1,643",576,345,295,290,320,310,160,189,105,111,146,116,18,33,46,45,115,18,70.0,
"3,929",2,2,4,44.1,"1,534",548,320,280,279,285,303,138,185,100,111,134,104,19,37,51,42,105,17,63.0,
"3,930",2,2,4,53.6,"1,571",555,335,275,270,295,331,148,177,95,107,141,116,17,32,46,45,111,17,60.5,
"3,931",2,1,4,59.0,"1,536",562,330,280,270,290,315,150,176,94,105,141,110,16,32,46,42,102,16,61.0,
"3,932",2,2,4,53.5,"1,596",535,335,270,265,285,300,153,178,91,99,136,108,17,34,44,40,109,17,56.0,
"3,933",1,2,4,85.0,"1,790",605,350,315,314,345,395,154,206,103,116,150,127,17,39,53,50,126,19,72.0,
"3,934",2,3,4,53.9,"1,620",531,330,270,272,300,315,151,165,96,103,136,115,15,33,43,45,108,18,60.0,
"3,935",2,2,4,38.0,"1,488",521,325,270,260,270,285,139,173,97,105,125,100,17,32,41,41,103,13,61.0,
"3,936",2,2,4,50.9,"1,585",565,335,280,281,305,290,151,181,93,105,135,110,15,37,45,43,109,15,59.5,
"3,937",1,2,4,59.0,"1,705",564,355,293,280,300,340,155,190,96,105,140,115,16,35,45,50,118,18,62.0,
"3,938",2,3,4,52.5,"1,573",550,320,275,260,290,280,134,187,93,103,126,96,16,29,43,46,113,18,59.0,
"3,939",2,2,4,63.9,"1,495",560,330,280,275,305,335,146,179,92,102,141,117,16,31,39,42,98,14,55.5,
"3,940",1,1,4,84.7,"1,828",580,370,310,305,350,375,170,185,105,115,153,131,16,35,46,49,118,18,64.5,
"3,941",2,3,4,64.9,"1,603",542,350,290,290,320,350,151,177,100,110,140,120,17,34,43,46,112,16,61.5,
"3,942",2,1,4,47.0,"1,520",560,330,290,280,300,303,150,182,96,105,135,105,16,38,49,40,95,16,60.5,
"3,943",1,3,4,73.9,"1,713",575,335,305,303,345,395,162,187,98,105,152,131,14,36,44,45,112,15,66.5,
"3,944",2,1,4,60.3,"1,615",550,375,300,280,290,315,150,185,103,111,135,110,20,36,43,46,108,17,66.0,
"3,945",2,1,4,48.2,"1,531",553,340,300,290,310,305,155,180,109,113,140,120,17,32,41,41,105,15,62.0,
"3,946",2,1,4,50.2,"1,516",532,345,290,270,290,280,157,170,97,103,137,107,16,27,40,45,101,15,58.0,
"3,947",2,1,4,54.7,"1,610",552,340,275,265,295,305,145,179,93,101,133,103,17,32,37,42,109,16,57.5,
"3,948",1,1,4,61.2,"1,752",564,345,280,275,310,345,152,183,100,115,144,117,16,46,44,46,111,18,62.0,
"3,949",2,1,4,41.1,"1,565",551,300,275,280,305,280,142,183,93,104,133,111,16,37,42,41,100,16,56.5,
"3,950",2,1,4,57.1,"1,580",528,320,275,270,295,305,145,173,98,106,133,105,16,34,46,42,105,15,60.5,
"3,951",2,2,4,56.9,"1,670",572,360,300,295,305,330,156,184,103,112,147,113,17,37,44,46,111,17,61.0,
"3,952",2,2,4,59.3,"1,713",575,350,300,295,305,306,155,190,99,110,145,116,18,31,43,45,110,16,64.5,
"3,953",2,1,4,52.2,"1,570",545,340,285,287,325,315,153,174,93,105,130,110,14,35,46,44,110,15,60.5,
"3,954",2,1,4,47.4,"1,582",544,347,285,275,300,282,150,177,93,103,140,107,18,29,47,46,110,19,60.5,
"3,955",2,2,4,55.5,"1,641",549,340,280,290,310,310,146,186,100,110,141,115,16,32,45,45,105,16,64.0,
"3,956",2,1,4,53.0,"1,545",541,320,280,270,295,305,145,177,90,93,130,110,17,33,40,47,113,17,56.0,
"3,957",2,2,4,50.8,"1,588",540,315,280,275,300,305,145,177,90,99,130,110,17,33,40,47,113,17,56.5,
"3,958",2,3,4,51.8,"1,605",545,315,281,275,300,306,145,177,91,101,130,110,17,33,40,47,113,17,56.5,
"3,961",2,3,4,56.0,"1,664",560,340,290,285,310,305,147,183,96,106,135,109,16,34,35,44,114,14,55.0,
"3,962",2,3,4,53.1,"1,543","-9,999",360,290,280,310,320,130,179,95,101,133,103,18,31,44,46,116,18,65.0,
"3,963",2,2,4,53.1,"1,615",543,325,290,275,310,312,149,172,100,110,145,110,18,35,46,47,106,17,62.5,
"3,964",2,1,4,53.2,"1,547",580,345,301,296,304,316,151,176,99,107,142,111,17,34,44,46,110,15,66.5,
"3,965",2,2,4,54.8,"1,553",560,350,290,285,305,310,153,170,97,109,143,110,19,34,43,44,105,18,62.0,
"3,966",2,3,4,55.2,"1,642",552,340,290,280,305,320,146,178,99,105,141,116,17,32,50,43,99,17,63.0,
"3,967",2,1,4,65.5,"1,640",583,340,290,285,310,335,147,194,105,113,146,116,18,37,51,44,107,16,66.5,
"3,968",1,3,4,65.0,"1,665",578,340,305,300,310,365,153,195,102,108,135,115,17,41,43,53,121,16,67.5,
"3,969",2,2,4,54.9,"1,659",561,335,290,295,320,330,153,181,102,111,143,120,17,37,45,42,104,18,60.5,
"3,970",1,1,4,54.6,"1,615",558,345,300,290,315,320,151,187,105,108,136,122,17,36,45,44,107,18,64.0,
"3,971",2,1,4,56.5,"1,665",545,345,290,285,310,305,160,174,101,109,130,110,17,33,40,47,113,17,63.5,
"3,972",2,2,4,56.1,"1,667",537,330,270,265,290,315,146,170,101,106,131,111,16,34,42,46,114,17,60.5,
"3,973",2,1,4,53.2,"1,555",542,325,275,267,285,311,147,178,96,101,135,107,18,34,41,47,113,17,60.0,
"3,974",2,1,4,53.0,"1,545",552,350,285,275,295,310,145,177,104,113,130,110,17,33,40,47,113,17,61.0,
"3,975",2,3,4,53.2,"1,549",565,300,285,295,310,305,145,177,105,114,130,110,17,33,40,47,113,18,64.0,
"3,976",2,2,4,78.0,"1,698",569,355,330,310,350,390,146,177,100,103,130,110,17,33,44,46,121,18,65.0,
"3,977",1,1,4,85.9,"1,725",560,320,295,295,300,370,155,190,105,110,139,120,17,35,42,44,121,19,62.5,
"3,978",2,1,4,53.3,"1,548",525,340,270,275,295,305,145,177,90,93,131,111,16,34,44,47,114,17,56.5,
"4,058",2,1,1,82.7,"1,645",550,350,285,280,300,330,145,187,101,105,137,112,14,28,39,47,113,20,59.0,
"4,059",2,1,1,61.2,"1,670",540,333,295,292,320,320,142,189,105,112,135,110,18,34,42,46,117,17,61.0,
"4,060",2,1,1,70.4,"1,707",568,365,300,290,307,320,151,191,107,112,134,105,15,29,44,53,121,17,61.5,
"4,061",2,1,1,51.2,"1,588",539,337,285,264,285,313,139,188,105,107,129,103,17,27,42,46,111,20,59.5,
"4,062",2,1,1,59.5,"1,596",560,332,295,280,300,325,138,197,106,107,130,112,18,32,45,48,114,18,60.5,
"4,063",2,1,4,46.1,"1,495",542,346,285,272,290,315,142,190,100,106,130,110,19,31,50,43,106,18,59.0,
"4,064",2,1,1,66.7,"1,659",545,355,295,280,304,324,143,191,107,112,131,109,16,35,45,42,108,20,58.5,
"4,065",2,1,1,50.5,"1,615",560,335,290,270,293,298,140,197,100,103,127,105,14,28,42,53,121,16,56.5,
"4,066",2,1,1,75.1,"1,709",572,365,300,298,310,325,151,197,109,114,134,108,17,32,46,47,105,20,61.0,
"4,067",2,1,3,59.3,"1,570",545,357,287,278,300,317,145,190,100,109,131,113,16,33,50,48,120,18,61.0,
"4,068",2,1,1,86.3,"1,605",543,352,305,282,302,366,152,178,110,115,141,120,15,33,46,48,113,20,61.5,
"4,069",2,1,1,59.6,"1,669",557,362,290,270,295,320,148,192,107,114,133,111,18,35,43,49,121,19,63.5,
"4,070",2,1,1,95.2,"1,716",548,346,295,290,310,372,146,195,105,114,137,118,15,34,48,49,114,21,63.5,
"4,071",2,1,1,51.8,"1,554",526,345,275,256,285,302,144,183,94,97,127,98,12,28,47,56,113,22,57.0,
"4,073",2,1,1,49.6,"1,600",540,340,292,280,300,306,150,190,111,114,137,104,18,32,48,53,117,23,60.5,
"4,074",2,1,1,58.3,"1,608",563,340,303,294,311,322,150,197,114,121,144,116,15,32,47,50,116,20,64.0,
"4,075",2,1,1,63.2,"1,639",552,336,301,283,285,333,147,185,102,106,133,103,18,34,47,47,109,20,61.0,
"4,076",2,1,1,92.8,"1,692",551,335,300,288,300,360,145,189,106,109,133,106,16,29,45,51,116,20,61.5,
"4,077",2,1,1,105.8,"1,585",578,366,320,287,308,365,152,198,106,111,142,103,18,29,52,52,114,21,64.0,
"4,078",2,1,1,99.0,"1,712",553,345,300,283,318,361,150,187,107,113,138,102,18,33,46,44,106,20,65.0,
"4,079",2,1,1,70.2,"1,662",592,350,292,285,294,343,154,203,102,107,132,115,16,35,49,46,113,21,63.5,
"4,080",2,1,1,65.7,"1,631",567,352,298,280,301,332,152,198,102,108,137,109,17,34,46,46,112,18,63.0,
"4,081",2,1,1,62.9,"1,606",563,346,300,282,311,311,148,198,108,111,135,112,16,27,44,41,113,20,61.0,
"4,082",2,1,1,54.0,"1,707",555,344,290,280,301,295,140,192,108,111,130,105,16,28,44,44,107,20,62.0,
"4,083",2,1,1,67.8,"1,660",580,365,300,285,312,303,155,198,104,110,135,105,17,32,46,50,124,25,61.5,
"4,084",2,1,1,67.2,"1,540",568,357,295,290,312,338,150,193,102,106,131,113,17,29,48,44,112,20,55.0,
"4,085",2,1,1,80.7,"1,658",557,357,300,285,310,330,144,195,110,113,135,110,17,31,44,42,113,20,61.0,
"4,086",2,1,1,60.2,"1,647",549,345,280,270,293,319,147,191,102,106,132,114,16,32,44,43,108,21,59.5,
"4,087",2,1,1,96.8,"1,793",562,362,308,288,318,360,148,191,116,122,144,113,19,36,49,48,128,24,63.5,
"4,088",2,1,1,67.1,"1,635",553,363,295,298,310,338,152,182,104,108,139,108,15,29,45,48,113,24,60.5,
"4,089",2,1,1,71.7,"1,718",560,356,295,282,303,328,148,190,110,115,136,110,15,32,43,44,111,22,62.0,
"4,090",2,1,1,64.0,"1,599",537,341,281,262,291,330,153,180,108,112,133,112,15,32,43,48,110,17,60.5,
"4,091",2,1,1,63.7,"1,640",543,345,300,280,305,313,144,186,104,107,134,111,16,33,43,49,115,23,59.5,
"4,092",2,1,1,45.5,"1,580",550,346,285,265,295,292,150,186,104,108,129,101,16,30,43,49,113,22,61.0,
"4,094",2,1,1,78.2,"1,692",578,370,305,288,318,338,153,200,110,114,135,114,19,33,44,47,117,20,64.5,
"4,095",2,1,1,59.7,"1,590",540,355,300,270,291,307,145,185,97,103,132,110,17,28,43,49,117,22,58.5,
"4,096",2,1,1,79.1,"1,635",537,338,290,285,305,315,140,188,102,110,137,111,15,30,43,54,115,17,61.5,
"4,098",2,1,1,69.0,"1,703",537,355,285,268,284,324,144,187,100,104,131,108,16,32,43,50,117,25,56.5,
"4,099",2,1,4,48.8,"1,473",538,322,286,260,282,288,135,188,100,103,123,96,13,32,44,45,107,18,57.0,
"4,100",2,1,1,70.6,"1,655",570,335,285,273,305,296,151,193,106,111,138,113,16,30,46,47,110,22,56.0,
"4,101",2,1,1,55.9,"1,664",551,340,290,265,302,303,147,190,103,108,132,100,15,28,46,50,121,21,62.0,
"4,102",2,1,1,78.8,"1,674",581,360,310,283,305,334,145,202,108,113,132,110,18,31,44,48,116,15,64.0,
"4,103",2,1,1,63.7,"1,692",585,365,312,291,310,307,146,203,104,111,140,110,16,28,46,48,119,20,60.5,
"4,104",2,1,1,56.5,"1,723",575,365,295,276,303,333,149,201,103,109,131,110,18,31,42,43,107,17,61.0,
"4,105",2,1,1,50.6,"1,615",535,335,272,268,290,295,141,186,95,98,123,103,13,27,41,51,107,21,54.5,
"4,106",2,1,1,55.5,"1,617",544,343,285,270,281,302,146,191,99,105,128,112,16,28,47,45,112,23,58.0,
"4,107",2,1,1,55.2,"1,614",565,360,305,270,284,325,148,192,112,113,134,113,16,34,49,43,110,21,64.0,
"4,108",2,1,1,51.3,"1,690",525,330,265,262,295,313,143,182,100,106,126,99,14,33,47,45,114,18,58.5,
"4,109",2,1,1,58.8,"1,727",550,340,295,285,318,325,148,192,100,108,136,107,17,30,44,50,117,21,59.0,
"4,110",2,1,1,70.2,"1,647",580,380,305,290,315,340,151,202,110,117,140,118,16,30,45,48,110,23,62.5,
"4,112",2,1,1,98.4,"1,778",567,350,295,293,322,348,149,199,104,111,137,108,21,38,46,46,116,20,63.5,
"4,113",2,1,1,55.3,"1,679",563,360,294,260,283,300,153,194,105,108,132,102,14,31,41,45,104,19,63.0,
"4,114",2,1,1,58.8,"1,711",545,346,300,276,303,300,144,189,105,109,136,105,14,31,47,51,112,21,61.0,
"4,115",2,1,1,69.3,"1,656",550,340,287,278,308,326,138,195,100,104,133,108,17,29,45,45,111,16,61.0,
"4,116",2,1,1,68.1,"1,761",584,360,303,295,315,334,151,200,107,113,143,114,17,32,48,47,113,20,63.5,
"4,117",2,1,1,87.5,"1,785",557,340,300,295,318,326,147,192,101,107,138,111,19,29,48,49,123,24,64.0,
"4,118",2,1,1,55.8,"1,659",533,343,286,268,290,305,150,176,102,108,138,113,16,32,46,45,100,21,60.0,
"4,119",2,1,1,65.3,"1,703",558,345,295,292,314,320,150,186,108,112,134,116,14,31,45,52,111,23,60.5,
"4,120",2,1,1,73.4,"1,706",567,350,305,290,311,331,152,193,111,115,140,117,17,34,45,44,107,20,62.5,
"4,121",2,1,1,73.6,"1,688",587,358,290,280,310,350,153,201,106,111,135,117,19,36,49,52,124,24,61.5,
"4,122",2,1,1,60.4,"1,697",548,351,275,275,315,310,144,191,97,104,125,108,15,30,47,51,111,20,56.5,
"4,123",2,1,1,53.7,"1,666",545,332,286,280,300,290,142,192,104,107,130,100,16,29,48,48,114,22,61.0,
"4,124",2,1,1,61.9,"1,586",550,365,295,270,290,305,147,185,107,112,137,108,16,30,41,43,108,19,62.5,
"4,125",2,1,1,51.1,"1,579",553,343,290,263,287,295,144,189,106,109,131,108,15,35,46,45,113,22,55.0,
"4,126",2,1,1,53.5,"1,525",542,338,280,270,290,305,146,186,102,106,131,103,15,29,40,47,110,21,58.0,
"4,127",2,1,1,79.4,"1,685",553,341,286,275,295,319,146,192,106,112,133,108,17,31,45,41,112,20,60.5,
"4,128",2,1,1,60.3,"1,599",548,330,294,278,305,305,141,194,104,108,131,110,19,29,43,50,121,20,60.0,
"4,129",2,1,1,89.1,"1,675",562,340,290,270,300,342,147,195,103,107,130,112,17,28,48,45,115,25,62.0,
"4,130",2,1,1,58.0,"1,677",563,355,295,283,304,322,142,200,103,107,129,100,15,32,42,44,107,18,58.0,
"4,131",2,1,1,54.5,"1,578",532,343,299,275,303,305,140,183,106,112,135,101,17,33,41,45,109,17,63.5,
"4,201",2,1,1,72.4,"1,574",564,340,288,279,319,332,145,190,102,109,136,105,17,32,50,47,112,19,55.0,
"4,202",2,1,4,51.0,"1,603",562,320,275,254,278,292,144,187,100,106,128,98,14,28,49,46,110,18,63.0,
"4,203",2,1,1,64.9,"1,781",554,328,280,269,300,328,143,195,101,107,125,99,14,31,46,51,121,23,61.0,
"4,204",2,1,1,64.8,"1,635",536,330,283,269,298,321,142,186,108,111,130,100,16,30,44,42,113,17,61.5,
"4,205",2,1,1,56.0,"1,568",542,334,280,273,288,310,144,182,105,111,132,95,14,30,48,48,107,22,62.0,
"4,206",2,1,1,58.6,"1,614",538,332,283,275,292,311,142,183,100,105,128,95,18,32,47,48,109,18,59.0,
"4,207",2,2,1,55.6,"1,710",530,320,259,259,302,312,142,187,95,99,124,98,17,33,46,47,114,19,55.0,
"4,208",2,2,1,61.5,"1,670",557,335,289,286,309,331,148,194,106,111,139,107,16,33,52,50,109,21,64.5,
"4,209",2,1,1,49.2,"1,544",542,334,277,257,295,295,137,185,104,107,129,103,16,28,48,44,106,19,59.0,
"4,210",1,1,1,66.8,"1,691",575,357,300,275,299,375,154,196,110,115,136,113,19,34,45,50,118,19,62.0,
"4,212",2,1,1,67.9,"1,742",558,348,299,273,300,314,149,189,97,95,134,100,13,30,46,59,128,20,56.5,
"4,213",2,1,1,55.3,"1,606",551,340,289,249,269,310,147,188,99,103,123,96,16,30,46,52,116,21,61.5,
"4,214",1,2,1,101.5,"1,819",562,350,308,288,323,416,147,197,106,110,141,119,17,34,48,60,144,23,63.0,
"5,001",1,2,1,82.7,"1,769",552,346,310,301,340,"-9,999",151,189,111,120,149,108,18,33,54,56,126,21,69.5,
"5,002",2,2,1,52.4,"1,480",516,343,285,252,268,"-9,999",146,172,104,104,126,96,13,32,39,51,108,15,59.5,
"5,003",2,2,1,82.6,"1,608",558,355,303,272,299,"-9,999",147,192,101,104,129,107,17,33,49,51,115,20,59.5,
"5,004",1,2,1,97.8,"1,713",574,349,317,305,338,"-9,999",155,204,103,106,142,110,17,38,55,51,117,21,64.0,
"5,005",2,3,1,94.8,"1,705",561,355,291,276,295,"-9,999",143,195,102,104,131,101,16,32,48,50,112,23,64.5,
"5,007",1,2,1,118.2,"1,819",584,361,309,299,338,"-9,999",159,203,106,109,143,138,15,34,50,50,119,20,67.0,
"5,011",1,2,1,83.3,"1,728",542,335,300,285,325,"-9,999",145,189,104,108,134,103,16,30,45,51,124,22,62.5,
"5,013",1,1,2,109.8,"1,798",590,345,320,309,348,"-9,999",150,208,104,108,141,113,19,41,53,45,122,19,64.0,
"5,016",2,2,1,82.0,"1,564",555,355,299,277,305,"-9,999",148,189,100,101,132,111,16,30,45,53,118,22,56.0,
